REG;COM;IND;value
Uusimaa;55_56 Majoitus- ja ravitsemistoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.0035340446047484875
Uusimaa;58_63 Kustannustoiminta: Audiovisuaalinen toiminta: Televiestintä: Tietojenkäsittelypalvelu;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.08411647379398346
Uusimaa;64_66 Rahoitus- ja vakuutustoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.02432553842663765
Uusimaa;681+68209+683 Muu kiinteistötoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.004166408441960812
Uusimaa;68201_68202 Asuntojen vuokraus ja hallinta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;7.153611392141102e-08
Uusimaa;69_75 Ammatillinen, tieteellinen ja tekninen toiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.16424253582954407
Uusimaa;77_82 Hallinto- ja tukipalvelutoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.14011158049106598
Uusimaa;84 Julkinen hallinto ja sosiaalivakuutus;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.16650769114494324
Uusimaa;85 Koulutus;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.00965876318514347
Uusimaa;86_88 Terveys- ja sosiaalipalvelut;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.00026044953847303987
Uusimaa;90_96 Taiteet, viihde ja virkistys: Muu palvelutoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.017710426822304726
Uusimaa;97_98 Kotitalouspalvelut;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.0
Uusimaa;SUM;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;15.458875810434883
Uusimaa;01 Maatalous ja metsästys;16 Puuteollisuus;0.07683727890253067
Uusimaa;02_03 Metsätalous ja kalatalous;16 Puuteollisuus;28.060319900512695
Uusimaa;05_09 Kaivostoiminta ja louhinta;16 Puuteollisuus;0.09470225125551224
Uusimaa;10_12 Elintarviketeollisuus ym.;16 Puuteollisuus;0.2258838415145874
Uusimaa;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;16 Puuteollisuus;0.011646155267953873
Uusimaa;16 Puuteollisuus;16 Puuteollisuus;12.229125022888184
Uusimaa;17_18 Paperiteollisuus ja painaminen;16 Puuteollisuus;0.5717207193374634
Uusimaa;19_22 Kemianteollisuus;16 Puuteollisuus;0.17651624977588654
Uusimaa;23 Rakennusaineteollisuus;16 Puuteollisuus;0.31006959080696106
Uusimaa;24_25 Metallien jalostus ja metallituotteiden valmistus (pl. koneet ja laitteet);16 Puuteollisuus;0.8958073854446411
Uusimaa;26_27 Sähkö- ja elektroniikkateollisuus;16 Puuteollisuus;0.0515504851937294
Uusimaa;28 Muiden koneiden ja laitteiden valmistus;16 Puuteollisuus;0.060719847679138184
Uusimaa;29_30 Kulkuneuvojen valmistus;16 Puuteollisuus;0.003328672843053937
